week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
135,29.8,11.8,19.59,853.0,0.0,215.52,100,0,62.62
136,35.3,10.8,23.01,799.0,0.0,228.65,100,0,4.47
137,31.1,12.4,20.52,767.0,0.0,200.04,100,0,46.05
138,33.2,12.8,21.91,739.0,0.0,194.86,100,0,20.85
139,26.2,10.6,17.88,720.0,0.0,163.76,100,0,48.58
140,30.4,10.4,20.29,725.0,0.0,189.14,100,0,13.39
141,29.0,7.6,18.14,684.0,0.0,168.08,100,0,25.63
142,28.4,9.3,17.62,649.0,0.0,135.22,100,0,51.67
143,28.0,8.8,17.16,639.0,0.0,146.29,100,0,50.22
144,22.7,5.3,13.71,600.0,0.0,134.3,100,0,47.12
145,27.4,7.9,16.39,585.0,0.0,141.18,100,0,32.68
146,27.1,6.6,16.21,578.0,0.0,136.83,100,0,56.92
147,23.4,8.6,14.93,538.0,0.0,101.56,100,0,76.43
148,19.1,7.2,12.66,559.0,0.0,105.04,100,0,74.12
149,18.1,3.3,10.71,590.0,0.0,128.98,100,0,35.7
150,18.1,1.9,10.14,596.0,0.0,145.75,100,0,24.26
151,21.2,5.4,13.29,597.0,0.0,117.12,100,0,80.09
152,24.7,7.7,14.79,632.0,0.0,120.05,100,0,80.6
153,25.0,6.3,13.34,654.0,0.0,125.42,100,0,59.55
154,17.5,4.6,10.51,717.0,0.0,122.38,100,0,60.98
155,19.5,4.2,12.41,720.0,0.0,180.85,100,0,51.86
156,23.0,7.8,14.21,731.0,0.0,136.4,100,3,86.96
157,20.0,7.8,13.34,753.0,0.0,128.45,100,0,76.14
158,21.3,5.8,12.81,834.0,0.0,205.65,100,0,59.33
159,19.5,6.9,12.88,864.0,0.0,194.29,100,0,67.3
160,22.6,7.6,14.47,877.0,0.0,227.49,100,0,41.62
161,19.9,3.5,12.09,894.0,0.0,205.82,100,0,64.65
162,23.6,4.5,12.65,937.0,0.0,259.42,100,0,33.6
163,27.0,4.5,14.96,962.0,0.0,259.09,100,0,36.0
164,25.6,6.6,16.29,976.0,0.0,279.13,100,0,51.69
165,23.0,8.7,15.95,979.0,0.0,238.12,100,0,65.89
166,24.5,10.1,16.93,1000.0,0.0,295.8,100,0,44.38
167,25.4,7.8,16.76,1006.0,0.0,320.54,100,0,34.48
168,23.4,10.9,17.29,1016.0,0.0,295.27,100,0,69.33
169,23.1,9.4,16.61,1002.0,0.0,286.93,100,0,66.31
170,26.0,9.9,17.69,1007.0,0.0,318.9,100,0,60.49
171,26.6,11.7,19.15,1013.0,0.0,318.35,100,0,66.31
172,31.4,11.9,19.96,1013.0,0.0,335.38,100,0,40.47
173,35.7,11.9,21.3,1003.0,0.0,335.7,100,0,33.14
174,32.8,12.6,22.81,1018.0,0.0,338.27,100,0,18.85
175,31.9,13.3,22.81,1011.0,0.0,334.66,100,0,40.39
176,32.8,15.3,23.16,991.0,0.0,324.58,100,0,43.95
177,36.4,16.2,23.86,956.0,0.0,314.35,100,0,46.26
178,35.9,14.3,24.57,993.0,0.0,323.73,100,0,14.77
179,36.5,14.1,24.17,995.0,0.0,311.61,100,0,32.49
180,35.5,15.7,24.81,944.0,0.0,298.66,100,0,32.37
181,34.5,14.5,24.46,970.0,0.0,309.8,100,0,23.58
182,38.2,13.6,23.96,960.0,0.0,306.39,100,0,25.04
183,32.5,13.6,22.46,942.0,0.0,282.57,100,0,39.73
184,44.0,16.9,29.68,899.0,0.0,264.03,100,0,19.01
185,40.8,13.4,23.33,911.0,0.0,257.86,100,0,35.28
186,28.7,11.8,19.69,850.0,0.0,229.94,100,0,43.38
187,30.2,12.4,20.91,842.0,0.0,234.67,100,0,47.93
188,35.3,12.0,24.06,807.0,0.0,226.27,100,0,21.7
189,35.5,11.2,22.97,779.0,0.0,217.74,100,0,23.46
190,30.7,11.6,19.5,742.0,0.0,181.08,100,0,47.39
191,31.6,11.4,21.66,716.0,0.0,189.92,100,0,37.62
192,24.0,6.9,16.12,689.0,0.0,160.45,100,0,34.76
193,27.1,7.5,17.2,678.0,0.0,178.83,100,0,22.58
194,26.8,4.9,14.87,658.0,0.0,165.83,100,0,14.23
195,26.8,5.0,14.43,643.0,0.0,151.42,100,0,31.14
196,25.6,8.3,17.46,575.0,0.0,129.39,100,0,56.06
197,28.4,5.8,16.06,586.0,0.0,141.52,100,0,25.36
198,24.0,5.9,14.09,605.0,0.0,128.06,100,0,49.57
199,28.0,5.3,16.16,573.0,0.0,137.5,100,0,35.36
200,21.6,6.2,13.47,568.0,0.0,122.12,100,0,75.67
201,26.0,5.7,13.63,586.0,0.0,138.6,100,0,47.24
202,24.0,6.4,15.21,615.0,0.0,150.54,100,0,11.52
203,22.5,3.2,12.07,614.0,0.0,151.32,100,0,15.1
204,27.4,5.2,14.66,659.0,0.0,153.55,100,0,48.46
205,25.6,3.0,11.76,660.0,0.0,152.08,100,0,51.56
206,23.6,7.1,14.31,699.0,0.0,136.64,100,0,76.12
207,22.2,5.8,12.28,725.0,0.0,127.41,100,0,80.01
208,26.4,7.2,15.74,780.0,0.0,209.78,100,0,29.86
209,28.5,8.6,16.26,788.0,0.0,202.2,100,0,41.68
210,21.8,4.0,11.55,851.0,0.0,199.71,100,0,38.35
211,21.6,5.2,11.79,854.0,0.0,163.57,100,0,70.9
212,24.0,6.6,14.65,898.0,0.0,261.58,100,0,23.73
213,29.8,9.1,15.49,885.0,0.0,225.82,100,0,65.39
214,26.9,5.6,14.04,956.0,0.0,244.71,100,0,35.83
215,29.5,9.9,18.56,970.0,0.0,302.62,100,0,23.92
216,24.9,7.1,14.64,974.0,0.0,235.08,100,0,57.89
217,22.2,7.9,14.49,975.0,0.0,251.66,100,0,62.49
218,23.6,8.4,15.99,982.0,0.0,261.3,100,0,53.4
219,39.2,10.9,20.53,981.0,0.0,272.48,100,0,51.11
220,23.4,11.2,17.11,1002.0,0.0,271.65,100,0,67.4
221,31.6,10.4,19.75,1018.0,0.0,340.21,100,0,28.32
222,32.2,11.4,20.4,1007.0,0.0,285.65,100,0,72.64
223,26.2,13.4,19.59,994.0,0.0,299.0,100,0,69.26
224,34.5,11.6,20.18,1020.0,0.0,324.4,100,0,61.15
225,34.2,12.1,21.28,1024.0,0.0,344.17,100,0,22.21
226,30.9,10.4,20.06,1010.0,0.0,337.74,100,0,40.67
227,30.9,12.5,20.75,1015.0,0.0,340.09,100,0,37.62
228,33.8,12.8,21.68,997.0,0.0,332.64,100,0,41.36
229,27.6,13.8,21.01,990.0,0.0,316.1,100,0,49.01
230,29.0,12.8,20.85,991.0,0.0,324.17,100,0,50.04
231,32.7,13.3,21.77,992.0,0.0,325.69,100,0,41.99
232,36.2,14.1,23.77,982.0,0.0,315.23,100,0,24.32
233,30.6,13.5,21.56,960.0,0.0,308.96,100,0,36.94
234,34.8,14.7,25.14,958.0,0.0,293.07,100,0,32.17
235,34.6,16.9,25.33,911.0,0.0,259.29,100,0,28.04
236,35.3,16.2,25.18,903.0,0.0,273.38,100,0,22.01
237,32.4,14.7,21.75,897.0,0.0,265.06,100,0,33.62
238,35.3,16.0,24.49,878.0,0.0,216.33,100,0,49.62
239,33.5,16.2,23.36,817.0,0.0,217.93,100,0,43.36
240,27.2,13.1,20.19,799.0,0.0,223.28,100,0,20.68
241,29.4,12.7,20.06,775.0,0.0,201.77,100,0,31.3
242,30.5,9.6,18.11,740.0,0.0,165.49,100,0,29.37
243,31.0,10.9,19.29,727.0,0.0,185.89,100,0,29.38
244,35.8,11.1,21.11,700.0,0.0,183.23,100,0,19.27
245,31.1,9.9,18.44,667.0,0.0,168.61,100,0,30.23
246,34.2,11.8,18.59,650.0,0.0,107.01,100,0,75.35
247,20.0,6.6,13.55,600.0,0.0,118.38,100,0,56.1
248,27.0,6.9,16.23,610.0,0.0,147.72,100,0,27.2
249,22.6,6.6,14.33,588.0,0.0,144.67,100,0,21.6
250,28.5,9.1,17.51,577.0,0.0,138.73,100,0,25.17
251,26.5,8.2,15.3,568.0,0.0,134.89,100,0,40.88
252,21.3,5.6,14.44,576.0,0.0,90.38,100,0,75.66
253,22.0,7.9,16.12,585.0,0.0,71.98,100,0,86.04
254,23.3,5.2,13.21,604.0,0.0,129.45,100,0,38.64
255,29.2,6.9,18.12,625.0,0.0,155.51,100,0,22.28
256,25.5,6.8,15.26,614.0,0.0,130.61,100,0,59.13
257,30.0,6.6,18.07,666.0,0.0,166.34,100,0,28.33
258,30.6,8.1,18.08,696.0,0.0,176.4,100,0,29.13
259,26.5,7.8,14.33,718.0,0.0,147.58,100,0,70.61
260,22.5,4.3,11.52,764.0,0.0,150.51,100,0,52.12
261,33.3,8.9,20.61,789.0,0.0,218.36,100,0,32.43
