week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
35,29.0,9.9,17.71,665.0,0.0,155.17,100,0,36.42
36,23.0,10.4,15.89,651.0,0.0,151.8,100,0,49.45
37,31.5,9.8,19.42,640.0,0.0,165.02,100,0,16.17
38,30.8,9.4,16.2,641.0,0.0,147.04,100,0,65.42
39,28.6,9.5,17.39,630.0,0.0,153.57,100,0,17.41
40,23.3,9.3,14.96,595.0,0.0,138.42,100,0,34.53
41,18.8,4.3,12.46,576.0,0.0,108.76,100,0,45.92
42,19.0,2.7,10.57,586.0,0.0,109.87,100,0,43.42
43,17.2,3.3,11.94,586.0,0.0,87.68,100,0,86.76
44,16.0,3.1,10.69,586.0,0.0,91.13,100,0,59.76
45,19.2,2.2,11.14,591.0,0.0,141.9,100,0,33.02
46,25.0,8.1,16.04,600.0,0.0,109.2,100,0,82.83
47,20.9,6.7,13.71,625.0,0.0,138.65,100,0,30.16
48,22.0,4.4,12.54,673.0,0.0,154.09,100,0,33.71
49,21.5,2.1,11.68,704.0,0.0,169.96,100,0,23.93
50,29.6,5.9,17.91,751.0,0.0,198.59,100,0,7.42
51,23.0,4.7,12.72,765.0,0.0,192.38,100,0,28.06
52,20.0,1.3,10.29,806.0,0.0,183.29,100,0,46.57
53,24.5,5.3,13.69,823.0,0.0,215.14,100,0,34.8
54,22.0,3.3,12.44,866.0,0.0,240.29,100,0,15.26
55,24.8,6.8,14.91,880.0,0.0,247.74,100,0,36.82
56,30.4,8.4,16.78,902.0,0.0,266.05,100,0,43.87
57,18.2,10.1,14.62,892.0,0.0,182.65,100,0,74.92
58,33.3,10.4,18.78,957.0,0.0,284.44,100,0,30.12
59,20.0,6.9,15.01,977.0,0.0,286.24,100,0,28.51
60,26.9,9.0,15.48,993.0,0.0,298.1,100,0,36.79
61,27.4,10.7,16.62,997.0,0.0,299.11,100,0,42.12
62,22.6,10.3,16.84,993.0,0.0,288.39,100,0,52.32
63,28.2,9.0,17.51,1021.0,0.0,330.79,100,0,25.49
64,21.9,12.5,17.3,990.0,0.0,268.01,100,0,59.6
65,21.0,12.6,17.21,989.0,0.0,284.07,100,0,59.48
66,23.1,13.6,17.94,1012.0,0.0,311.46,100,0,46.95
67,24.5,14.7,19.64,989.0,0.0,329.01,100,0,30.29
68,24.2,13.6,19.27,1012.0,0.0,330.9,100,0,30.84
69,29.6,13.8,21.29,1020.0,0.0,334.77,100,0,18.6
70,28.5,15.4,21.64,993.0,0.0,331.6,100,0,25.11
71,25.6,15.8,20.66,996.0,0.0,324.99,100,0,31.87
72,26.0,16.7,20.84,976.0,0.0,309.3,100,0,37.75
73,27.5,17.5,21.83,968.0,0.0,315.25,100,0,44.05
74,27.5,17.1,21.94,960.0,0.0,286.66,100,0,61.2
75,28.6,17.4,23.16,952.0,0.0,298.29,100,0,43.44
76,30.6,19.1,24.35,935.0,0.0,302.9,100,0,30.08
77,27.9,18.7,23.04,928.0,0.0,286.9,100,0,18.15
78,27.5,18.1,22.54,914.0,0.0,281.73,100,0,20.04
79,39.2,17.9,25.97,904.0,0.0,268.47,100,0,18.07
80,38.2,20.6,26.56,883.0,0.0,187.98,100,0,50.71
81,26.8,16.2,21.66,871.0,0.0,236.88,100,0,42.11
82,28.9,13.9,21.55,858.0,0.0,245.11,100,0,20.94
83,29.7,16.5,21.74,800.0,0.0,218.93,100,0,40.17
84,25.2,16.8,21.08,733.0,0.0,184.14,100,0,43.55
85,24.6,16.2,20.54,694.0,0.0,137.11,100,0,76.35
86,34.3,13.1,20.7,685.0,0.0,162.18,100,0,38.93
87,24.2,10.6,17.11,688.0,0.0,180.39,100,0,19.26
88,25.2,6.8,15.32,678.0,0.0,161.92,100,0,44.98
89,20.5,5.6,13.16,655.0,0.0,130.92,100,0,44.79
90,23.6,5.2,13.76,656.0,0.0,165.89,100,0,14.49
91,23.9,6.3,14.33,630.0,0.0,157.77,100,0,27.15
92,19.6,7.3,13.06,532.0,0.0,97.77,100,0,77.3
93,16.3,3.8,11.14,578.0,0.0,110.02,100,0,39.83
94,18.6,3.0,9.86,575.0,0.0,127.79,100,0,48.75
95,25.0,2.8,13.09,579.0,0.0,140.22,100,0,24.33
96,24.4,10.4,14.35,544.0,0.0,87.68,100,0,87.61
97,18.0,5.6,12.36,585.0,0.0,93.26,100,0,79.04
98,20.0,6.5,12.37,553.0,0.0,84.49,100,0,90.51
99,16.1,3.0,9.96,626.0,0.0,144.45,100,0,35.6
100,19.2,4.0,11.26,659.0,0.0,150.75,100,0,18.91
101,19.2,3.6,11.41,683.0,0.0,149.89,100,0,44.11
102,23.0,4.8,12.59,725.0,0.0,186.05,100,0,33.09
103,18.5,2.0,10.48,756.0,0.0,176.04,100,0,58.63
104,19.9,3.2,9.82,743.0,0.0,144.99,100,0,56.54
105,13.9,0.6,8.81,809.0,0.0,175.32,100,0,53.65
106,16.4,5.8,11.62,812.0,0.0,167.04,100,0,79.46
107,22.9,6.2,13.01,878.0,0.0,153.82,100,0,81.75
108,15.8,5.9,11.79,903.0,0.0,206.24,100,0,50.14
109,21.5,4.2,10.99,933.0,0.0,236.27,100,0,40.88
110,20.0,2.8,11.8,959.0,0.0,273.17,100,0,47.09
111,17.6,8.1,13.25,952.0,0.0,221.85,100,0,72.83
112,26.2,7.6,15.63,975.0,0.0,280.6,100,0,40.92
113,20.2,11.3,15.61,971.0,0.0,284.12,100,0,62.24
114,17.8,8.9,13.83,954.0,0.0,241.82,100,0,69.81
115,20.6,9.4,15.64,984.0,0.0,290.55,100,0,57.65
116,20.7,12.4,16.71,967.0,0.0,272.88,100,0,65.9
117,20.2,13.7,16.96,886.0,0.0,242.17,100,2,88.79
118,20.4,12.8,16.73,960.0,0.0,211.21,100,0,77.36
119,20.8,13.1,17.15,943.0,0.0,223.56,100,2,90.58
120,22.9,14.9,18.31,995.0,0.0,274.24,100,0,70.28
121,22.9,12.3,17.83,1021.0,0.0,327.7,100,0,43.95
122,24.4,12.9,18.31,1005.0,0.0,330.97,100,0,32.12
123,23.6,12.4,18.19,1014.0,0.0,328.57,100,0,38.6
124,29.6,14.4,21.56,986.0,0.0,322.66,100,0,38.55
125,28.0,16.7,22.37,969.0,0.0,296.98,100,0,41.38
126,30.2,16.5,22.88,954.0,0.0,300.93,100,0,36.81
127,30.4,14.9,22.55,997.0,0.0,300.73,100,0,35.02
128,27.6,16.2,22.11,964.0,0.0,264.05,100,0,48.6
129,29.5,15.9,22.11,936.0,0.0,243.51,100,0,55.93
130,27.5,15.1,20.28,935.0,0.0,274.98,100,0,35.73
131,30.6,16.5,22.45,918.0,0.0,246.59,100,0,42.45
132,30.2,14.9,21.22,904.0,0.0,247.37,100,0,42.82
133,28.9,15.6,21.05,872.0,0.0,203.45,100,0,66.92
134,23.9,13.1,18.91,835.0,0.0,196.2,100,0,56.9
135,25.7,12.9,18.86,834.0,0.0,207.85,100,0,60.38
136,30.1,10.0,20.59,777.0,0.0,220.54,100,0,5.3
137,26.6,13.9,19.64,735.0,0.0,186.82,100,0,49.28
138,27.4,13.1,19.72,701.0,0.0,182.28,100,0,27.35
139,26.5,10.3,17.34,701.0,0.0,160.43,100,0,42.52
140,28.5,8.9,18.28,707.0,0.0,183.72,100,0,12.14
141,26.9,8.4,17.04,674.0,0.0,166.83,100,0,23.85
142,25.9,7.8,16.56,646.0,0.0,133.83,100,0,50.24
143,26.2,7.6,15.94,630.0,0.0,146.36,100,0,48.01
144,22.2,4.4,13.23,597.0,0.0,135.29,100,0,46.33
145,24.5,4.8,14.79,586.0,0.0,139.49,100,0,30.54
146,25.1,5.3,14.36,577.0,0.0,136.24,100,0,55.64
147,22.8,9.2,15.09,538.0,0.0,105.17,100,0,74.36
148,17.8,6.8,12.51,555.0,0.0,105.9,100,0,74.3
149,17.5,4.0,10.79,590.0,0.0,131.11,100,0,33.01
150,17.0,0.6,9.5,591.0,0.0,144.32,100,0,22.88
151,19.3,4.4,12.57,596.0,0.0,118.12,100,0,74.72
152,23.7,8.1,14.23,634.0,0.0,120.46,100,0,77.31
153,22.8,7.2,13.0,654.0,0.0,130.78,100,0,58.39
154,16.8,4.5,10.9,715.0,0.0,130.51,100,0,57.58
155,18.5,3.9,11.79,718.0,0.0,180.77,100,0,48.3
156,21.9,7.0,13.77,734.0,0.0,137.81,100,0,88.96
157,17.8,7.6,13.33,756.0,0.0,138.14,100,0,67.41
158,19.7,5.6,12.29,833.0,0.0,215.86,100,0,59.66
159,18.3,6.7,12.61,818.0,0.0,204.08,100,0,60.44
160,20.7,7.7,13.62,880.0,0.0,230.83,100,0,43.51
161,17.9,6.5,12.09,894.0,0.0,217.48,100,0,59.92
162,20.5,4.4,12.09,932.0,0.0,266.14,100,0,32.15
163,23.4,5.2,13.93,964.0,0.0,257.49,100,0,31.3
164,21.1,7.1,14.71,969.0,0.0,276.51,100,0,46.84
165,20.5,7.7,15.28,975.0,0.0,251.49,100,0,64.17
166,21.1,8.5,15.64,991.0,0.0,290.99,100,0,42.24
167,22.1,7.9,15.57,995.0,0.0,312.99,100,0,32.06
168,20.9,12.6,16.85,1009.0,0.0,288.71,100,0,67.6
169,20.6,10.4,16.11,998.0,0.0,278.23,100,0,61.82
170,22.0,10.6,16.74,1003.0,0.0,301.44,100,0,55.84
171,23.0,12.6,18.43,995.0,0.0,304.05,100,0,62.45
172,25.8,12.4,18.37,1007.0,0.0,323.93,100,0,36.68
173,30.3,12.4,19.39,997.0,0.0,327.26,100,0,26.1
174,28.3,12.9,20.89,1010.0,0.0,331.44,100,0,15.29
175,27.5,14.9,21.14,1007.0,0.0,326.83,100,0,32.74
176,27.0,16.5,21.59,978.0,0.0,315.69,100,0,33.71
177,29.2,16.8,21.94,948.0,0.0,304.18,100,0,37.13
178,29.4,14.9,22.65,984.0,0.0,319.13,100,0,14.05
179,28.7,14.2,21.31,989.0,0.0,307.48,100,0,37.18
180,30.5,16.8,22.83,934.0,0.0,297.4,100,0,33.88
181,29.5,14.9,22.39,961.0,0.0,303.43,100,0,29.58
182,31.4,14.1,21.78,951.0,0.0,301.24,100,0,22.71
183,28.0,12.1,20.79,940.0,0.0,279.64,100,0,29.4
184,38.5,17.0,26.29,893.0,0.0,267.03,100,0,18.62
185,34.8,13.9,21.61,904.0,0.0,253.47,100,0,27.01
186,24.6,12.2,19.06,840.0,0.0,224.99,100,0,42.18
187,25.6,12.2,19.19,817.0,0.0,225.58,100,0,45.35
188,29.0,12.3,20.66,778.0,0.0,212.06,100,0,38.55
189,28.7,12.1,19.86,739.0,0.0,201.68,100,0,37.42
190,29.1,10.6,18.69,699.0,0.0,175.17,100,0,44.04
191,28.2,11.0,19.44,693.0,0.0,181.71,100,0,37.49
192,22.0,6.6,15.24,668.0,0.0,158.19,100,0,28.42
193,25.5,7.1,16.0,668.0,0.0,175.21,100,0,21.73
194,23.9,6.5,14.28,654.0,0.0,163.99,100,0,15.57
195,22.5,5.7,13.43,642.0,0.0,151.25,100,0,33.96
196,23.1,9.2,16.35,587.0,0.0,126.73,100,0,59.53
197,25.2,7.0,14.84,584.0,0.0,140.69,100,0,32.3
198,22.1,6.2,13.14,602.0,0.0,130.35,100,0,49.74
199,25.8,5.7,14.39,570.0,0.0,136.6,100,0,35.18
200,19.3,6.6,12.78,552.0,0.0,117.07,100,1,73.05
201,22.8,6.6,13.12,586.0,0.0,138.02,100,0,48.33
202,22.9,5.2,14.49,614.0,0.0,150.65,100,0,11.08
203,21.1,4.2,11.54,613.0,0.0,150.71,100,0,16.75
204,24.1,4.4,13.14,658.0,0.0,152.89,100,0,47.08
205,20.8,3.9,10.74,657.0,0.0,155.4,100,0,44.12
206,20.3,7.3,13.11,696.0,0.0,136.02,100,0,77.57
207,20.1,5.7,12.4,724.0,0.0,130.43,100,0,78.29
208,23.1,7.4,14.26,777.0,0.0,208.29,100,0,30.67
209,28.0,8.1,15.17,786.0,0.0,204.56,100,0,41.77
210,19.7,4.4,11.41,847.0,0.0,203.04,100,0,37.62
211,19.0,5.6,11.81,854.0,0.0,170.88,100,0,68.61
212,23.6,7.2,13.51,895.0,0.0,260.1,100,0,27.26
213,22.0,9.1,14.42,887.0,0.0,229.66,100,0,64.2
214,23.7,5.8,13.35,957.0,0.0,246.53,100,0,36.49
215,24.9,8.4,16.36,962.0,0.0,291.96,100,0,37.97
216,20.6,8.1,14.31,973.0,0.0,247.11,100,0,51.65
217,19.0,9.2,14.26,971.0,0.0,258.91,100,0,56.2
218,20.9,9.2,15.46,978.0,0.0,256.27,100,0,58.72
219,32.6,10.6,18.61,983.0,0.0,282.69,100,0,59.11
220,20.9,11.6,16.41,989.0,0.0,270.91,100,0,61.33
221,26.8,11.2,18.18,1011.0,0.0,332.74,100,0,26.87
222,27.0,13.7,19.4,999.0,0.0,282.14,100,0,68.51
223,22.4,15.4,18.41,973.0,0.0,264.91,100,0,83.09
224,28.8,12.9,18.76,1012.0,0.0,320.14,100,0,46.58
225,28.7,13.4,19.94,1018.0,0.0,334.45,100,0,32.05
226,25.6,11.9,19.07,1003.0,0.0,331.44,100,0,27.09
227,26.4,13.6,19.61,1008.0,0.0,333.67,100,0,26.14
228,28.1,13.4,20.25,992.0,0.0,324.18,100,0,33.38
229,24.8,15.5,20.66,970.0,0.0,306.05,100,0,42.74
230,24.9,13.8,19.93,982.0,0.0,318.56,100,0,41.71
231,26.9,13.6,19.94,985.0,0.0,315.73,100,0,34.68
232,29.7,13.8,21.56,974.0,0.0,306.84,100,0,26.37
233,26.5,14.9,20.46,954.0,0.0,306.55,100,0,21.78
234,30.5,16.0,22.88,952.0,0.0,287.49,100,0,34.71
235,29.2,16.5,23.08,904.0,0.0,254.54,100,0,34.39
236,30.1,16.6,22.81,892.0,0.0,270.08,100,0,22.89
237,27.9,15.2,20.66,891.0,0.0,259.35,100,0,25.33
238,29.8,16.9,22.55,876.0,0.0,211.74,100,0,57.89
239,28.0,16.3,21.65,804.0,0.0,214.23,100,0,40.01
240,24.4,13.0,19.25,784.0,0.0,211.87,100,0,18.6
241,26.7,12.6,18.85,748.0,0.0,193.93,100,0,29.2
242,27.9,10.1,17.44,707.0,0.0,158.75,100,0,27.16
243,26.7,11.8,17.72,700.0,0.0,173.38,100,0,30.45
244,30.1,11.9,18.42,676.0,0.0,173.35,100,0,31.36
245,22.9,10.1,16.32,650.0,0.0,159.97,100,0,44.85
246,26.9,11.6,16.91,613.0,0.0,104.09,100,0,77.79
247,19.4,6.8,13.64,590.0,0.0,121.83,100,0,57.27
248,25.5,5.6,15.09,612.0,0.0,146.31,100,0,27.54
249,20.8,5.4,13.68,586.0,0.0,144.57,100,0,18.46
250,25.6,8.8,16.41,576.0,0.0,136.18,100,0,28.75
251,22.5,8.8,14.3,564.0,0.0,131.62,100,0,55.45
252,21.9,6.6,14.41,575.0,0.0,90.86,100,0,71.62
253,21.8,7.8,16.06,582.0,0.0,75.02,100,0,84.01
254,21.3,4.4,12.91,603.0,0.0,130.1,100,0,35.41
255,26.3,6.8,17.36,621.0,0.0,155.74,100,0,22.99
256,22.6,6.6,14.43,615.0,0.0,133.82,100,0,55.47
257,28.4,5.8,17.19,667.0,0.0,165.96,100,0,27.14
258,28.5,9.4,17.06,695.0,0.0,176.92,100,0,28.68
259,24.6,7.6,13.86,718.0,0.0,147.81,100,0,69.49
260,20.0,5.6,11.94,764.0,0.0,154.89,100,0,52.48
261,28.6,10.4,18.26,785.0,0.0,216.99,100,0,36.92
