week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
33,29.3,5.3,16.44,831.0,0.0,225.18,100,0,7.58
34,23.4,8.5,14.82,771.0,0.0,176.94,100,0,49.16
35,29.0,8.5,17.24,729.0,0.0,182.54,100,0,25.13
36,26.4,11.4,18.14,694.0,0.0,177.42,100,0,21.9
37,30.9,10.5,20.21,684.0,0.0,177.62,100,0,10.64
38,27.8,9.1,17.31,668.0,0.0,155.4,100,0,61.92
39,27.6,9.1,17.5,648.0,0.0,150.76,100,0,21.53
40,27.5,10.6,17.16,615.0,0.0,149.65,100,0,12.82
41,22.1,3.8,11.34,601.0,0.0,109.98,100,0,49.43
42,18.0,2.2,8.79,608.0,0.0,114.71,100,0,42.61
43,18.5,4.1,11.25,599.0,0.0,88.21,100,0,90.46
44,15.2,2.6,8.56,606.0,0.0,85.07,100,0,67.88
45,19.5,4.2,11.28,614.0,0.0,148.29,100,0,33.01
46,22.3,8.9,15.31,619.0,0.0,114.93,100,0,85.86
47,20.9,6.7,12.8,645.0,0.0,148.33,100,0,32.57
48,19.8,2.7,12.71,689.0,0.0,166.72,100,0,31.01
49,23.1,2.5,11.02,725.0,0.0,173.14,100,0,24.49
50,28.8,8.9,18.21,773.0,0.0,206.65,100,0,4.48
51,25.3,2.8,11.81,793.0,0.0,194.93,100,0,25.2
52,19.9,-2.7,7.42,838.0,0.0,174.58,100,0,55.89
53,26.8,3.8,12.75,845.0,0.0,201.7,100,0,47.57
54,21.8,1.8,11.52,892.0,0.0,245.9,100,0,10.02
55,24.8,8.3,15.56,905.0,0.0,254.8,100,0,31.76
56,27.4,8.1,17.78,929.0,0.0,276.93,100,0,40.8
57,17.9,8.0,12.55,925.0,0.0,180.7,100,1,82.97
58,32.4,10.8,19.7,986.0,0.0,296.12,100,0,20.56
59,23.1,5.4,13.56,998.0,0.0,293.21,100,0,36.18
60,26.1,7.2,15.24,1024.0,0.0,299.5,100,0,35.13
61,29.4,9.1,16.88,1024.0,0.0,324.7,100,0,24.83
62,27.0,10.2,17.94,1019.0,0.0,317.65,100,0,25.94
63,32.3,6.5,18.27,1053.0,0.0,344.97,100,0,22.51
64,25.9,11.5,17.34,1033.0,0.0,312.48,100,0,40.6
65,25.1,11.4,17.81,1017.0,0.0,310.26,100,0,44.82
66,27.3,12.2,19.49,1036.0,0.0,340.73,100,0,19.89
67,31.0,15.1,23.54,1019.0,0.0,344.88,74,0,6.56
68,28.8,12.7,20.21,1046.0,0.0,357.36,100,0,9.35
69,33.8,15.4,26.62,1036.0,0.0,343.09,84,0,4.47
70,35.5,14.9,25.23,1020.0,0.0,336.03,100,0,9.12
71,31.6,13.8,22.38,1017.0,0.0,345.88,100,0,7.84
72,33.4,16.3,23.92,993.0,0.0,319.74,100,0,25.1
73,32.3,16.9,24.84,977.0,0.0,314.85,100,0,40.61
74,30.5,17.6,23.95,961.0,0.0,276.55,100,0,60.12
75,34.9,19.0,25.51,954.0,0.0,293.55,100,0,38.18
76,34.8,22.4,28.29,949.0,0.0,294.42,100,0,32.66
77,33.3,17.2,25.89,934.0,0.0,289.71,100,0,11.79
78,31.8,17.1,24.76,931.0,0.0,284.64,100,0,6.47
79,40.2,16.8,29.43,924.0,0.0,267.04,100,0,19.45
80,37.0,20.3,27.67,891.0,0.0,188.17,100,0,54.52
81,25.4,14.1,20.09,916.0,0.0,228.15,100,0,52.96
82,32.0,14.0,23.21,890.0,0.0,255.06,100,0,19.76
83,35.1,14.4,24.37,857.0,0.0,234.57,100,0,17.44
84,28.6,16.4,22.62,764.0,0.0,197.39,100,0,24.32
85,25.2,13.7,18.89,763.0,0.0,161.92,100,0,64.26
86,29.8,11.1,19.33,759.0,0.0,188.71,100,0,30.66
87,25.4,8.1,16.2,761.0,0.0,203.18,100,0,10.9
88,26.0,3.2,13.44,729.0,0.0,167.16,100,0,46.24
89,17.9,2.9,10.76,687.0,0.0,124.98,100,0,47.13
90,21.1,2.8,12.58,688.0,0.0,173.18,100,0,17.09
91,22.0,5.3,13.41,649.0,0.0,164.44,100,0,24.93
92,18.0,4.4,10.94,590.0,0.0,99.31,100,0,77.68
93,14.8,2.6,9.31,606.0,0.0,116.42,100,0,43.26
94,17.0,0.7,8.56,596.0,0.0,125.38,100,0,54.11
95,25.9,3.7,13.14,603.0,0.0,146.31,100,0,19.7
96,25.1,7.1,12.55,582.0,0.0,73.14,100,0,90.98
97,17.2,4.3,10.56,605.0,0.0,97.9,100,0,81.39
98,20.0,5.1,11.48,574.0,0.0,93.61,100,0,88.83
99,15.2,1.2,7.52,654.0,0.0,136.15,100,0,50.72
100,17.7,0.6,8.68,684.0,0.0,163.1,100,0,16.42
101,18.3,0.3,9.75,708.0,0.0,158.86,100,0,46.79
102,20.5,3.0,11.07,756.0,0.0,190.45,100,0,36.57
103,16.1,-1.4,7.73,778.0,0.0,171.42,100,0,60.73
104,18.5,1.5,7.26,768.0,0.0,124.71,100,0,71.05
105,13.1,-1.0,6.44,843.0,0.0,152.8,100,0,57.82
106,17.1,2.8,10.69,835.0,0.0,175.9,100,0,75.87
107,20.6,4.5,12.09,906.0,0.0,175.16,100,0,74.09
108,13.6,4.1,9.18,929.0,0.0,183.98,100,0,65.76
109,18.0,1.8,9.69,959.0,0.0,223.9,100,0,43.12
110,20.9,1.5,11.24,986.0,0.0,281.26,100,0,33.7
111,23.2,6.8,13.59,975.0,0.0,254.65,100,0,56.55
112,28.8,7.7,16.01,997.0,0.0,301.88,100,0,39.03
113,25.4,10.8,17.76,1009.0,0.0,311.28,100,0,29.05
114,18.5,7.5,11.99,991.0,0.0,237.21,100,3,77.72
115,24.4,8.3,15.51,1013.0,0.0,298.14,100,0,48.46
116,24.2,12.8,18.25,1016.0,0.0,290.94,100,0,49.48
117,22.6,10.2,15.53,1009.0,0.0,296.42,100,0,69.73
118,22.1,10.4,15.24,1025.0,0.0,256.26,100,0,79.92
119,22.0,10.4,15.41,1013.0,0.0,264.21,100,2,84.57
120,26.5,11.9,17.61,1018.0,0.0,301.91,100,0,48.47
121,25.4,11.0,18.23,1048.0,0.0,345.92,100,0,20.68
122,31.2,12.8,21.1,1035.0,0.0,350.07,100,0,6.32
123,31.4,13.8,21.78,1046.0,0.0,349.75,100,0,8.61
124,33.3,16.6,26.28,995.0,0.0,334.3,100,0,22.23
125,33.5,20.1,27.37,989.0,0.0,309.32,100,0,31.15
126,35.6,21.0,28.07,972.0,0.0,308.2,100,0,25.64
127,32.8,15.9,25.19,1014.0,0.0,311.23,100,0,13.1
128,31.8,17.1,23.71,960.0,0.0,300.35,100,0,22.04
129,37.3,17.7,25.81,967.0,0.0,243.26,100,0,36.45
130,35.7,15.6,23.36,962.0,0.0,288.86,100,0,15.01
131,38.5,16.6,26.45,938.0,0.0,250.36,100,0,33.85
132,34.5,15.1,23.88,949.0,0.0,266.54,100,0,29.55
133,34.2,14.8,21.85,906.0,0.0,240.92,100,0,43.59
134,27.1,12.8,18.96,904.0,0.0,216.3,100,0,51.85
135,29.8,11.7,19.46,890.0,0.0,214.11,100,0,35.34
136,34.0,8.4,21.79,837.0,0.0,241.59,100,0,5.68
137,31.0,11.9,20.14,796.0,0.0,210.1,100,0,35.46
138,33.5,14.6,23.24,784.0,0.0,207.88,100,0,13.15
139,22.5,7.6,15.86,759.0,0.0,178.7,100,0,43.32
140,28.6,6.8,18.57,758.0,0.0,200.83,100,0,12.68
141,26.7,5.4,16.29,707.0,0.0,176.68,100,0,19.04
142,25.5,7.8,16.18,673.0,0.0,131.11,100,0,56.8
143,24.8,6.3,13.99,660.0,0.0,151.33,100,0,41.06
144,19.1,6.6,11.71,618.0,0.0,132.18,100,0,50.91
145,24.1,6.5,14.21,611.0,0.0,148.15,100,0,24.3
146,23.8,4.4,14.0,599.0,0.0,146.49,100,0,44.89
147,19.5,6.3,13.2,568.0,0.0,105.46,100,0,73.29
148,17.5,5.6,11.28,593.0,0.0,107.3,100,0,69.65
149,15.6,1.4,8.59,611.0,0.0,129.15,100,0,37.67
150,14.9,-1.1,7.63,613.0,0.0,141.72,100,0,25.22
151,18.6,5.7,11.74,626.0,0.0,121.08,100,0,64.72
152,21.1,4.3,11.98,637.0,0.0,120.01,100,0,81.5
153,21.5,5.2,11.08,688.0,0.0,134.45,100,0,54.33
154,14.2,1.0,8.3,739.0,0.0,113.49,100,0,68.11
155,16.6,0.2,10.06,749.0,0.0,193.88,100,0,31.28
156,21.2,5.6,12.34,778.0,0.0,143.9,100,0,87.06
157,16.6,7.6,11.55,754.0,0.0,135.25,100,0,78.88
158,18.0,4.8,10.64,860.0,0.0,211.39,100,0,65.38
159,16.0,3.7,10.34,813.0,0.0,184.09,100,0,58.98
160,19.8,4.8,12.24,898.0,0.0,211.27,100,0,46.46
161,17.1,2.8,10.16,923.0,0.0,199.52,100,0,65.73
162,21.1,3.3,10.3,961.0,0.0,256.35,100,0,35.0
163,24.5,3.9,13.04,985.0,0.0,269.21,100,0,29.02
164,22.9,6.6,15.24,996.0,0.0,292.98,100,0,39.21
165,20.4,8.4,13.68,1003.0,0.0,240.52,100,0,66.61
166,21.7,8.1,15.34,1007.0,0.0,300.44,100,0,39.12
167,24.8,5.8,15.59,1026.0,0.0,326.13,100,0,14.56
168,22.6,10.6,16.09,1033.0,0.0,316.21,100,0,46.71
169,21.0,9.3,15.0,1034.0,0.0,314.48,100,0,49.57
170,25.0,11.1,17.64,1036.0,0.0,335.96,100,0,27.41
171,26.6,12.0,19.34,1019.0,0.0,334.14,100,0,39.54
172,31.5,12.6,20.89,1033.0,0.0,347.6,100,0,12.34
173,32.0,13.4,22.34,1026.0,0.0,345.63,59,0,3.33
174,32.0,17.2,23.81,1025.0,0.0,337.02,75,0,4.48
175,33.8,18.2,25.54,1023.0,0.0,340.86,49,0,3.53
176,34.0,18.5,25.98,1005.0,0.0,326.4,98,0,13.38
177,35.5,16.8,25.49,970.0,0.0,313.51,99,0,16.91
178,35.5,18.3,27.02,1007.0,0.0,316.77,97,0,8.96
179,35.5,18.4,26.88,999.0,0.0,315.8,100,0,14.32
180,34.7,18.9,27.04,949.0,0.0,296.14,100,0,29.02
181,33.5,17.4,25.72,992.0,0.0,317.23,100,0,8.42
182,36.8,15.0,24.52,982.0,0.0,307.91,85,0,4.29
183,31.0,16.4,23.76,960.0,0.0,294.8,100,0,5.61
184,40.2,21.6,30.73,894.0,0.0,260.52,97,0,16.85
185,37.8,14.4,22.96,931.0,0.0,266.35,100,0,19.4
186,28.4,10.4,17.81,888.0,0.0,234.85,100,0,43.15
187,31.6,15.6,23.2,879.0,0.0,252.81,100,0,11.21
188,37.0,16.0,28.2,842.0,0.0,231.53,70,0,5.03
189,36.2,15.2,24.64,814.0,0.0,232.87,100,0,5.89
190,28.0,9.1,17.64,773.0,0.0,194.93,100,0,38.37
191,29.2,12.4,21.53,759.0,0.0,203.6,100,0,35.64
192,20.5,6.1,13.7,717.0,0.0,164.2,100,0,40.24
193,24.4,3.5,14.46,708.0,0.0,187.53,100,0,18.51
194,23.4,4.1,13.14,682.0,0.0,167.11,100,0,21.57
195,24.5,5.3,13.96,667.0,0.0,164.12,100,0,25.48
196,23.6,8.4,16.16,606.0,0.0,135.69,100,0,57.02
197,25.6,9.1,15.96,606.0,0.0,150.67,100,0,16.17
198,23.2,5.9,13.37,626.0,0.0,139.8,100,0,42.73
199,24.4,6.0,15.83,593.0,0.0,140.65,100,0,30.21
200,20.8,7.6,13.79,592.0,0.0,125.74,100,0,68.29
201,26.2,5.4,13.78,608.0,0.0,145.42,100,0,43.25
202,21.3,4.8,13.17,635.0,0.0,157.46,100,0,9.15
203,18.4,1.1,9.4,643.0,0.0,157.62,100,0,8.89
204,23.6,3.3,12.01,679.0,0.0,156.89,100,0,52.0
205,23.3,2.2,10.33,689.0,0.0,154.51,100,0,53.32
206,24.4,7.3,13.71,697.0,0.0,149.22,100,0,69.09
207,19.9,4.5,10.16,750.0,0.0,123.89,100,0,79.25
208,25.6,6.4,15.05,800.0,0.0,219.36,100,0,26.39
209,27.4,6.1,16.64,814.0,0.0,196.87,100,0,41.0
210,19.5,2.0,9.35,875.0,0.0,197.41,100,0,46.9
211,20.1,3.7,9.85,883.0,0.0,153.65,100,0,73.27
212,21.5,4.9,13.71,913.0,0.0,267.05,100,0,25.48
213,28.5,8.1,14.76,912.0,0.0,233.92,100,0,62.2
214,24.2,5.4,11.76,977.0,0.0,229.08,100,0,45.46
215,29.1,10.7,19.65,987.0,0.0,309.8,100,0,16.85
216,22.3,5.8,13.11,1000.0,0.0,239.65,100,0,58.36
217,21.2,7.2,13.14,1000.0,0.0,256.2,100,0,61.41
218,22.5,6.2,14.31,995.0,0.0,263.88,100,0,55.21
219,36.8,9.6,19.5,1000.0,0.0,282.82,100,0,49.4
220,23.0,9.1,15.27,1025.0,0.0,289.82,100,0,61.35
221,30.6,10.5,20.21,1038.0,0.0,352.02,99,0,9.61
222,32.9,11.5,20.3,1027.0,0.0,295.26,100,0,62.51
223,25.5,13.4,18.84,1024.0,0.0,309.49,100,0,49.38
224,35.7,13.5,22.06,1043.0,0.0,348.89,100,0,25.9
225,35.0,11.9,22.83,1044.0,0.0,358.57,80,0,3.1
226,32.9,11.7,21.8,1030.0,0.0,349.09,100,0,6.41
227,31.7,14.4,23.14,1026.0,0.0,348.51,65,0,3.08
228,35.8,15.7,24.79,1013.0,0.0,338.92,100,0,4.84
229,28.6,15.1,21.9,986.0,0.0,317.23,100,0,17.76
230,30.0,13.5,20.99,1013.0,0.0,336.95,100,0,19.54
231,34.0,14.9,24.29,1019.0,0.0,341.57,48,0,1.9
232,38.0,19.0,27.14,1004.0,0.0,322.23,53,0,2.1
233,31.9,14.6,23.54,985.0,0.0,315.83,100,0,7.51
234,36.3,17.0,27.87,979.0,0.0,294.06,100,0,19.83
235,35.5,20.1,26.19,926.0,0.0,246.07,100,0,27.29
236,34.8,19.4,26.96,906.0,0.0,273.92,95,0,6.12
237,32.3,14.1,21.56,934.0,0.0,275.36,100,0,12.21
238,33.7,17.9,24.77,911.0,0.0,217.47,100,0,39.68
239,31.5,15.0,22.41,859.0,0.0,224.43,100,0,31.19
240,26.1,11.7,19.55,842.0,0.0,238.81,100,0,11.83
241,29.5,12.9,20.74,823.0,0.0,207.89,100,0,17.05
242,29.8,8.5,16.69,786.0,0.0,173.85,100,0,26.26
243,29.5,10.1,19.74,779.0,0.0,201.98,97,0,10.96
244,34.0,12.7,22.24,735.0,0.0,197.27,100,0,7.43
245,31.4,10.9,19.31,705.0,0.0,182.52,100,0,15.61
246,33.2,10.4,19.25,680.0,0.0,120.5,100,0,68.16
247,17.3,5.3,11.48,615.0,0.0,115.24,100,0,61.07
248,25.5,7.6,15.73,639.0,0.0,155.99,100,0,18.1
249,23.1,4.3,13.46,611.0,0.0,148.64,100,0,23.17
250,28.1,8.2,18.06,598.0,0.0,147.3,100,0,21.49
251,25.9,11.6,17.51,594.0,0.0,143.95,100,0,25.55
252,23.2,3.1,13.5,558.0,0.0,102.33,100,0,73.79
253,20.5,6.8,14.55,599.0,0.0,80.29,100,0,89.02
254,18.7,2.0,10.4,626.0,0.0,127.02,100,0,43.06
255,24.5,3.0,14.42,640.0,0.0,162.25,100,0,20.48
256,22.3,2.0,12.86,638.0,0.0,134.47,100,0,60.82
257,27.3,2.5,15.05,688.0,0.0,173.39,100,0,27.83
258,26.7,8.1,16.88,719.0,0.0,183.95,100,0,26.69
259,24.9,6.3,13.83,743.0,0.0,156.17,100,0,73.18
260,21.0,2.4,9.67,785.0,0.0,145.06,100,0,62.04
261,29.9,7.3,20.48,807.0,0.0,225.31,100,0,32.69
