week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
27,32.1,17.2,22.91,914.0,0.0,259.36,100,0,43.46
28,33.0,18.5,24.58,881.0,0.0,259.99,100,0,16.43
29,29.0,14.8,20.77,908.0,0.0,259.9,100,0,25.05
30,33.0,13.9,22.51,873.0,0.0,227.45,100,0,31.74
31,33.7,15.6,22.53,859.0,0.0,223.02,100,0,43.6
32,28.5,12.4,19.47,797.0,0.0,161.43,100,0,63.86
33,31.2,8.6,18.1,770.0,0.0,200.21,100,0,8.22
34,22.7,9.2,16.23,717.0,0.0,167.14,100,0,46.54
35,30.8,11.4,18.75,682.0,0.0,164.34,100,0,31.84
36,24.0,11.5,17.27,658.0,0.0,162.84,100,0,38.58
37,33.8,9.4,20.63,655.0,0.0,170.1,100,0,14.08
38,29.1,10.9,17.09,657.0,0.0,150.45,100,0,65.42
39,29.8,10.1,18.61,634.0,0.0,146.86,100,0,24.6
40,24.5,9.5,16.42,606.0,0.0,138.12,100,0,33.51
41,19.7,5.6,12.96,590.0,0.0,110.64,100,0,47.14
42,18.0,4.4,11.17,600.0,0.0,110.93,100,0,41.69
43,19.3,4.3,12.79,578.0,0.0,95.91,100,0,88.7
44,16.6,4.9,11.05,594.0,0.0,90.19,100,0,62.61
45,19.0,4.0,11.95,600.0,0.0,144.43,100,0,34.42
46,23.0,9.1,16.56,606.0,0.0,109.64,100,0,90.18
47,22.0,7.8,14.49,635.0,0.0,150.2,100,0,26.5
48,21.5,5.9,13.57,678.0,0.0,165.36,100,0,30.47
49,24.6,4.5,12.89,717.0,0.0,168.89,100,0,24.59
50,31.6,8.9,20.21,762.0,0.0,202.67,100,0,3.3
51,25.4,4.6,13.69,777.0,0.0,190.69,100,0,29.46
52,21.3,1.3,10.73,817.0,0.0,181.95,100,0,52.56
53,26.5,7.7,14.82,832.0,0.0,205.48,100,0,42.54
54,23.0,5.0,13.15,877.0,0.0,239.54,100,0,12.79
55,26.7,9.1,16.36,889.0,0.0,247.34,100,0,39.13
56,30.4,8.8,18.0,910.0,0.0,267.29,100,0,41.57
57,19.0,10.4,14.59,888.0,0.0,164.86,100,0,76.61
58,37.0,11.4,20.03,972.0,0.0,287.44,100,0,26.98
59,21.7,7.6,15.23,984.0,0.0,290.04,100,0,37.76
60,30.5,9.2,16.61,1000.0,0.0,303.45,100,0,31.62
61,31.6,10.9,17.47,1013.0,0.0,301.16,100,0,40.06
62,23.8,10.3,17.28,1002.0,0.0,291.18,100,0,44.06
63,29.9,9.1,18.34,1032.0,0.0,336.76,100,0,22.93
64,23.3,12.9,17.51,993.0,0.0,282.74,100,0,53.54
65,22.0,12.4,17.4,995.0,0.0,288.12,100,0,51.72
66,24.0,12.4,18.31,1017.0,0.0,318.82,100,0,39.91
67,25.9,13.8,20.31,1000.0,0.0,326.13,100,0,21.74
68,26.2,12.4,19.31,1021.0,0.0,336.92,100,0,21.08
69,31.3,15.1,22.84,1026.0,0.0,338.68,100,0,10.76
70,30.0,16.3,22.29,1001.0,0.0,328.85,100,0,19.07
71,27.5,15.2,21.17,1000.0,0.0,319.2,100,0,35.99
72,26.5,16.5,21.21,975.0,0.0,312.86,100,0,32.14
73,28.4,16.5,22.14,964.0,0.0,307.17,100,0,37.73
74,26.5,17.6,21.93,958.0,0.0,283.05,100,0,60.98
75,30.4,18.4,23.91,958.0,0.0,297.53,100,0,36.29
76,32.0,19.2,25.12,940.0,0.0,301.85,100,0,24.79
77,28.8,18.7,23.4,942.0,0.0,286.64,100,0,14.55
78,28.0,18.3,23.17,915.0,0.0,272.1,100,0,21.65
79,35.0,19.0,26.84,911.0,0.0,259.35,100,0,23.77
80,37.0,20.5,26.86,893.0,0.0,188.36,100,0,55.15
81,25.5,15.0,21.01,826.0,0.0,206.69,100,0,58.08
82,30.6,15.4,22.8,862.0,0.0,247.67,100,0,19.49
83,30.3,15.1,22.39,816.0,0.0,219.28,100,0,26.32
84,26.6,15.8,21.34,730.0,0.0,178.92,100,0,37.24
85,25.0,16.4,20.21,684.0,0.0,132.05,100,0,71.27
86,35.6,13.6,21.56,703.0,0.0,164.71,100,0,30.05
87,25.4,10.7,17.75,705.0,0.0,186.19,100,0,18.79
88,27.4,7.4,15.74,685.0,0.0,160.98,100,0,44.52
89,19.2,5.8,13.63,667.0,0.0,131.49,100,0,45.39
90,24.7,6.2,14.34,673.0,0.0,168.17,100,0,20.23
91,25.0,7.0,15.54,641.0,0.0,161.58,100,0,24.52
92,21.1,8.2,13.65,568.0,0.0,105.18,100,0,73.35
93,17.9,5.7,12.31,590.0,0.0,120.1,100,0,36.29
94,17.9,3.3,10.66,585.0,0.0,125.96,100,0,52.52
95,26.5,5.4,14.11,593.0,0.0,144.09,100,0,20.95
96,26.9,9.9,14.77,572.0,0.0,84.49,100,0,86.39
97,19.0,6.8,12.99,595.0,0.0,98.46,100,0,78.51
98,19.5,8.1,13.01,561.0,0.0,98.15,100,0,88.26
99,17.1,4.6,10.39,643.0,0.0,135.46,100,0,42.26
100,18.8,2.5,11.29,673.0,0.0,158.22,100,0,20.24
101,19.0,5.1,12.1,696.0,0.0,157.98,100,0,45.59
102,25.0,6.6,13.06,739.0,0.0,185.96,100,0,33.05
103,18.2,2.0,10.76,766.0,0.0,173.73,100,0,56.34
104,19.1,6.2,10.52,756.0,0.0,137.44,100,0,59.52
105,14.0,2.7,9.37,816.0,0.0,171.19,100,0,46.17
106,18.4,5.6,12.06,825.0,0.0,162.17,100,0,72.4
107,23.8,5.8,13.71,887.0,0.0,172.94,100,0,74.82
108,15.8,6.1,11.83,913.0,0.0,193.45,100,0,54.67
109,20.9,5.6,11.94,937.0,0.0,227.68,100,0,42.02
110,20.2,5.7,12.61,969.0,0.0,274.03,100,0,37.75
111,20.0,9.6,13.96,959.0,0.0,223.02,100,0,70.19
112,30.9,9.7,17.62,985.0,0.0,294.95,100,0,35.52
113,23.1,10.9,16.6,993.0,0.0,295.94,100,0,43.21
114,20.5,9.5,14.56,969.0,0.0,246.27,100,0,61.3
115,21.9,10.9,16.81,990.0,0.0,290.2,100,0,47.79
116,22.8,13.1,17.69,1000.0,0.0,273.34,100,0,53.98
117,21.0,13.8,17.21,969.0,0.0,233.95,100,3,80.62
118,21.8,13.3,17.09,1031.0,0.0,220.01,100,0,78.15
119,22.5,14.0,17.71,974.0,0.0,232.15,100,14,86.19
120,25.5,14.8,18.54,1010.0,0.0,266.47,100,0,63.55
121,24.3,12.5,18.43,1015.0,0.0,318.19,100,0,39.7
122,26.5,12.6,19.3,1013.0,0.0,328.27,100,0,25.78
123,26.4,13.6,19.35,1019.0,0.0,328.89,100,0,30.07
124,31.4,15.1,22.59,981.0,0.0,320.5,100,0,26.36
125,30.0,16.9,22.86,962.0,0.0,294.37,100,0,31.55
126,32.0,17.3,23.98,955.0,0.0,298.96,100,0,26.02
127,29.6,15.7,23.05,994.0,0.0,301.79,100,0,22.49
128,29.5,16.8,22.93,944.0,0.0,280.65,100,0,33.67
129,33.0,16.5,23.13,945.0,0.0,243.34,100,0,41.82
130,31.9,14.9,21.39,936.0,0.0,274.89,100,0,25.48
131,34.5,18.8,24.43,921.0,0.0,246.27,100,0,38.7
132,33.1,14.9,22.46,917.0,0.0,247.0,100,0,36.4
133,31.5,14.8,21.89,885.0,0.0,213.79,100,0,55.38
134,25.2,13.4,19.75,866.0,0.0,196.06,100,0,56.71
135,26.8,14.4,19.57,848.0,0.0,198.39,100,0,47.45
136,33.0,11.2,22.48,790.0,0.0,224.46,99,0,4.38
137,29.5,13.6,20.47,750.0,0.0,189.42,100,0,41.79
138,31.4,13.5,21.81,716.0,0.0,188.58,100,0,20.2
139,28.0,11.0,17.97,707.0,0.0,159.07,100,0,31.89
140,30.6,9.9,20.36,718.0,0.0,187.64,100,0,14.92
141,28.1,10.1,18.41,683.0,0.0,171.44,100,0,18.82
142,27.0,11.1,17.94,662.0,0.0,131.16,100,0,56.61
143,26.5,7.7,16.18,641.0,0.0,148.6,100,0,41.14
144,22.3,6.7,13.9,606.0,0.0,134.3,100,0,41.68
145,25.0,7.8,16.04,598.0,0.0,142.56,100,0,21.31
146,25.9,7.2,15.67,589.0,0.0,143.04,100,0,44.43
147,22.1,8.9,15.42,568.0,0.0,109.83,100,0,65.71
148,18.9,8.6,13.35,575.0,0.0,108.83,100,0,69.09
149,18.5,4.2,11.31,602.0,0.0,132.02,100,0,32.36
150,17.2,1.4,10.14,616.0,0.0,142.12,100,0,24.53
151,19.8,6.8,13.78,612.0,0.0,123.85,100,0,65.11
152,24.0,8.5,14.56,634.0,0.0,122.33,100,0,76.02
153,22.8,8.2,13.49,664.0,0.0,140.81,100,0,48.24
154,17.8,3.7,11.3,727.0,0.0,130.73,100,0,56.96
155,18.8,3.8,12.06,733.0,0.0,184.7,100,0,35.39
156,21.7,8.9,14.54,762.0,0.0,147.14,100,0,84.35
157,18.8,9.5,13.89,748.0,0.0,149.92,100,0,65.02
158,20.6,8.0,13.34,844.0,0.0,220.73,100,0,51.29
159,18.2,6.6,12.84,854.0,0.0,199.27,100,0,52.77
160,21.9,8.6,14.59,880.0,0.0,225.67,100,0,40.88
161,18.2,6.1,12.44,908.0,0.0,204.7,100,0,59.38
162,21.2,5.7,12.74,947.0,0.0,261.98,100,0,32.14
163,24.0,7.8,15.05,974.0,0.0,268.2,100,0,26.33
164,23.6,9.0,16.17,986.0,0.0,284.05,100,0,41.43
165,21.1,10.2,16.06,987.0,0.0,234.36,100,0,65.11
166,22.3,10.4,16.19,1001.0,0.0,296.51,100,0,28.22
167,23.2,8.1,16.37,1003.0,0.0,318.94,100,0,18.12
168,22.1,12.5,17.19,1009.0,0.0,293.31,100,0,55.23
169,21.2,9.7,16.64,1012.0,0.0,291.22,100,0,50.22
170,22.2,12.6,17.44,1008.0,0.0,315.9,100,0,47.1
171,23.7,13.5,18.76,997.0,0.0,310.62,100,0,48.42
172,28.0,13.6,19.46,1012.0,0.0,324.83,100,0,24.77
173,30.3,12.6,20.29,1004.0,0.0,334.25,100,0,14.27
174,29.0,13.6,21.6,1007.0,0.0,325.44,100,0,15.11
175,29.0,15.7,22.0,1003.0,0.0,329.11,100,0,16.1
176,28.0,17.1,22.25,989.0,0.0,312.13,100,0,23.66
177,31.5,17.4,22.75,964.0,0.0,304.54,100,0,30.5
178,31.7,16.2,23.72,988.0,0.0,315.71,100,0,9.92
179,30.8,14.8,22.58,982.0,0.0,306.23,100,0,26.37
180,31.1,17.1,23.54,953.0,0.0,296.73,100,0,30.31
181,31.7,15.8,23.49,971.0,0.0,300.08,100,0,19.89
182,33.3,14.9,22.89,957.0,0.0,297.21,100,0,14.18
183,28.9,15.4,21.66,944.0,0.0,284.78,100,0,17.38
184,38.6,17.4,27.32,903.0,0.0,272.76,68,0,4.36
185,34.8,15.0,22.18,914.0,0.0,250.47,100,0,19.55
186,26.4,13.6,19.51,848.0,0.0,213.86,100,0,42.08
187,28.5,13.6,20.65,834.0,0.0,234.7,100,0,30.91
188,31.1,14.4,22.64,810.0,0.0,218.72,100,0,11.62
189,31.1,13.4,21.73,761.0,0.0,209.91,100,0,18.63
190,30.2,11.9,19.08,713.0,0.0,170.94,100,0,38.29
191,29.8,13.1,20.79,708.0,0.0,187.37,100,0,38.42
192,23.5,9.4,16.2,676.0,0.0,158.95,100,0,28.52
193,25.5,5.6,16.51,681.0,0.0,179.58,99,0,20.82
194,24.6,6.9,15.04,665.0,0.0,166.4,100,0,13.69
195,25.0,6.6,14.66,655.0,0.0,157.68,100,0,27.01
196,24.6,9.1,17.18,599.0,0.0,130.42,100,0,57.68
197,26.3,8.6,15.71,595.0,0.0,147.78,100,0,17.63
198,22.9,5.4,13.71,618.0,0.0,137.03,100,0,41.87
199,25.6,7.8,15.34,586.0,0.0,138.03,100,0,30.88
200,20.0,7.9,14.08,580.0,0.0,119.63,100,0,68.56
201,23.4,7.1,13.89,599.0,0.0,140.26,100,0,48.68
202,22.7,7.9,15.18,625.0,0.0,155.11,100,0,9.23
203,21.7,5.2,12.09,629.0,0.0,153.64,100,0,10.98
204,24.9,5.9,14.23,672.0,0.0,155.41,100,0,56.77
205,22.9,4.4,11.74,671.0,0.0,157.76,100,0,43.02
206,22.3,8.2,14.85,693.0,0.0,150.52,100,0,70.6
207,22.1,6.2,12.89,737.0,0.0,134.58,100,0,75.26
208,26.2,8.7,15.93,790.0,0.0,213.19,100,0,28.89
209,29.5,10.2,16.82,803.0,0.0,201.79,100,0,36.6
210,21.1,5.1,12.11,858.0,0.0,205.99,100,0,37.07
211,21.2,6.3,12.36,865.0,0.0,168.95,100,0,64.44
212,24.1,6.7,14.41,900.0,0.0,261.83,100,0,17.14
213,25.0,10.6,15.79,898.0,0.0,231.07,100,0,60.76
214,27.3,7.1,14.45,965.0,0.0,237.89,100,0,35.92
215,26.2,10.6,18.04,971.0,0.0,300.07,100,0,22.85
216,23.2,8.8,15.16,987.0,0.0,247.07,100,0,44.02
217,20.4,10.0,15.08,995.0,0.0,261.7,100,0,46.77
218,22.8,10.1,16.09,979.0,0.0,243.67,100,0,55.97
219,34.7,11.8,19.71,986.0,0.0,279.76,100,0,42.43
220,22.1,12.6,17.02,1006.0,0.0,271.63,100,0,61.45
221,29.4,11.9,19.11,1016.0,0.0,334.69,100,0,14.04
222,28.8,12.6,19.66,1007.0,0.0,279.76,100,0,60.43
223,24.2,15.6,19.33,993.0,0.0,238.4,100,0,81.3
224,30.6,12.8,19.68,1022.0,0.0,323.29,100,0,31.55
225,30.1,13.8,20.46,1026.0,0.0,336.47,100,0,22.42
226,28.0,11.8,19.74,1014.0,0.0,333.39,100,0,15.49
227,28.0,14.5,20.69,1008.0,0.0,334.17,100,0,15.84
228,30.3,15.0,21.52,997.0,0.0,322.44,100,0,20.6
229,25.8,16.4,21.24,970.0,0.0,299.17,100,0,31.79
230,27.0,14.3,20.76,991.0,0.0,324.77,100,0,30.05
231,29.0,13.9,21.1,996.0,0.0,315.82,100,0,23.09
232,32.9,15.4,22.82,978.0,0.0,307.23,100,0,9.38
233,27.1,14.6,21.19,963.0,0.0,301.48,97,0,10.93
234,32.7,15.4,24.11,960.0,0.0,292.86,100,0,22.6
235,31.8,18.0,24.41,913.0,0.0,247.11,100,0,26.17
236,32.8,18.0,24.41,901.0,0.0,271.71,100,0,11.62
237,30.6,16.3,21.69,912.0,0.0,260.13,100,0,22.67
238,33.0,17.5,24.01,885.0,0.0,210.63,100,0,44.7
239,29.9,16.5,22.46,817.0,0.0,207.93,100,0,33.56
240,25.9,13.1,19.93,793.0,0.0,216.81,100,0,15.15
241,28.5,12.8,20.01,772.0,0.0,187.82,100,0,33.51
242,31.0,10.6,18.69,728.0,0.0,166.1,100,0,21.87
243,29.0,11.1,19.19,720.0,0.0,177.74,100,0,21.66
244,33.2,12.8,20.39,696.0,0.0,179.05,100,0,16.6
245,27.0,10.8,18.03,667.0,0.0,170.23,100,0,21.68
246,29.8,12.5,18.78,662.0,0.0,121.73,100,0,67.99
247,19.5,7.4,13.78,601.0,0.0,123.57,100,0,57.33
248,24.4,8.9,15.58,629.0,0.0,151.48,100,0,24.07
249,22.4,6.6,14.39,599.0,0.0,146.15,100,0,24.93
250,29.6,9.5,18.05,592.0,0.0,142.14,100,0,24.96
251,24.8,10.7,16.07,583.0,0.0,135.62,100,0,36.01
252,23.6,6.1,15.01,549.0,0.0,98.34,100,0,75.34
253,24.2,7.4,16.94,587.0,0.0,85.08,100,1,87.96
254,21.3,4.3,12.9,616.0,0.0,127.33,100,0,37.29
255,26.1,7.7,17.04,628.0,0.0,159.01,100,0,24.05
256,23.5,5.7,14.43,627.0,0.0,133.93,100,0,54.38
257,28.8,4.7,17.25,677.0,0.0,170.52,100,0,27.34
258,29.2,10.2,17.72,707.0,0.0,181.4,100,0,27.86
259,27.1,7.8,15.16,728.0,0.0,155.63,100,0,70.11
260,21.0,5.4,12.26,774.0,0.0,151.46,100,0,61.04
261,31.6,9.2,20.39,799.0,0.0,222.3,100,0,27.5
