week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
69,27.5,15.9,21.69,1020.0,0.0,332.41,100,0,13.21
70,27.3,17.6,21.39,991.0,0.0,327.66,100,0,21.55
71,25.5,17.1,21.11,993.0,0.0,305.92,100,0,40.69
72,24.8,17.2,20.85,961.0,0.0,306.33,100,0,28.98
73,25.9,17.9,21.59,953.0,0.0,305.46,100,0,45.32
74,25.5,18.2,21.68,951.0,0.0,276.44,100,0,57.55
75,27.3,18.6,23.16,949.0,0.0,296.27,100,0,44.55
76,29.6,20.0,24.11,934.0,0.0,300.48,100,0,23.6
77,27.3,19.0,22.92,930.0,0.0,279.26,100,0,21.45
78,26.7,19.4,22.77,893.0,0.0,274.25,100,0,20.68
79,34.7,19.0,25.74,900.0,0.0,265.92,100,0,20.26
80,36.2,21.4,25.91,877.0,0.0,176.2,100,0,56.67
81,24.9,16.8,20.81,851.0,0.0,218.47,100,0,40.1
82,27.8,15.3,22.17,851.0,0.0,240.85,100,0,19.93
83,27.7,16.3,21.76,796.0,0.0,205.68,100,0,44.5
84,25.0,16.4,20.92,721.0,0.0,175.86,100,0,37.39
85,24.2,16.2,20.23,677.0,0.0,133.73,100,0,70.05
86,30.6,10.6,20.01,683.0,0.0,158.85,100,0,31.35
87,24.5,10.9,17.45,680.0,0.0,176.23,100,0,26.08
88,20.7,8.3,15.74,660.0,0.0,147.1,100,0,48.33
89,19.1,7.5,13.53,656.0,0.0,141.39,100,0,37.07
90,23.7,7.1,15.11,663.0,0.0,164.04,100,0,25.13
91,24.7,6.4,14.76,629.0,0.0,151.37,100,0,24.48
92,20.9,9.3,13.96,560.0,0.0,109.12,100,0,73.24
93,16.6,4.5,11.44,582.0,0.0,110.66,100,0,36.8
94,17.2,4.3,10.94,581.0,0.0,135.9,100,0,44.05
95,24.2,5.0,13.91,582.0,0.0,140.14,100,0,28.9
96,19.4,9.5,13.99,508.0,0.0,87.04,100,1,84.42
97,17.6,6.6,13.06,579.0,0.0,100.8,100,0,78.27
98,18.5,8.0,12.91,550.0,0.0,85.8,100,0,88.68
99,16.4,4.1,10.42,649.0,0.0,151.05,100,0,25.14
100,18.8,4.8,11.96,661.0,0.0,142.15,100,0,34.35
101,17.9,4.7,11.55,696.0,0.0,169.58,100,0,34.43
102,24.6,4.8,13.13,729.0,0.0,186.39,100,0,37.33
103,17.7,4.0,11.29,760.0,0.0,179.15,100,0,49.21
104,15.8,5.4,10.14,722.0,0.0,144.35,100,0,62.87
105,14.6,4.3,10.19,807.0,0.0,181.27,100,0,48.92
106,17.1,6.6,12.56,816.0,0.0,160.45,100,0,77.61
107,20.6,7.9,13.3,878.0,0.0,150.78,100,0,79.86
108,19.6,6.3,12.17,918.0,0.0,226.77,100,0,38.7
109,17.8,5.3,11.61,928.0,0.0,218.77,100,0,47.12
110,18.5,5.9,12.63,960.0,0.0,284.33,100,0,44.36
111,17.8,9.4,13.46,947.0,0.0,197.55,100,0,73.63
112,24.7,8.9,15.83,975.0,0.0,294.98,100,0,34.91
113,19.8,12.7,15.81,975.0,0.0,261.38,100,0,61.0
114,19.0,10.0,14.34,969.0,0.0,255.77,100,0,59.24
115,20.2,12.8,16.53,952.0,0.0,270.26,100,0,61.01
116,21.5,13.7,17.36,959.0,0.0,249.04,100,2,66.76
117,19.6,14.2,16.78,861.0,0.0,194.85,100,0,85.95
118,19.6,13.7,16.61,874.0,0.0,207.64,100,0,77.19
119,20.3,13.9,17.22,864.0,0.0,191.17,100,2,84.98
120,22.2,15.4,18.19,975.0,0.0,256.73,100,0,63.22
121,22.6,13.0,17.86,1004.0,0.0,317.11,100,0,33.62
122,24.2,14.7,19.21,1001.0,0.0,319.67,100,0,31.21
123,23.0,15.1,18.96,1016.0,0.0,320.17,100,0,36.02
124,27.8,16.7,22.09,978.0,0.0,319.68,100,0,31.26
125,26.6,17.6,22.04,952.0,0.0,291.29,100,0,31.29
126,28.6,18.6,23.09,947.0,0.0,283.65,100,0,34.23
127,27.3,17.1,22.24,990.0,0.0,311.57,100,0,20.57
128,27.2,18.5,22.35,924.0,0.0,259.35,100,0,52.93
129,27.8,17.4,21.86,938.0,0.0,226.56,100,0,50.86
130,28.4,16.3,20.86,933.0,0.0,286.51,100,0,19.07
131,29.5,17.3,22.16,908.0,0.0,229.21,100,0,62.17
132,29.1,16.1,22.58,899.0,0.0,230.02,100,0,47.62
133,25.2,17.9,21.03,865.0,0.0,203.18,100,0,60.11
134,24.3,14.8,19.68,836.0,0.0,188.62,100,0,54.43
135,24.8,12.9,18.91,829.0,0.0,192.37,100,0,44.57
136,28.9,13.4,21.34,770.0,0.0,212.84,100,0,5.73
137,26.5,13.6,19.72,722.0,0.0,181.45,100,0,39.31
138,27.1,14.8,20.24,680.0,0.0,172.98,100,0,24.51
139,28.3,11.4,18.31,702.0,0.0,162.23,100,0,26.62
140,27.1,10.2,18.53,697.0,0.0,181.02,100,0,14.42
141,26.5,7.8,17.35,673.0,0.0,165.08,100,0,29.29
142,24.3,9.9,17.01,643.0,0.0,133.17,100,0,44.97
143,25.9,7.9,15.78,630.0,0.0,143.49,100,0,55.48
144,19.9,6.8,13.55,600.0,0.0,133.54,100,0,38.18
145,23.9,7.3,14.89,591.0,0.0,139.52,100,0,30.65
146,23.4,6.5,14.81,581.0,0.0,133.53,100,0,52.08
147,21.1,8.0,15.16,558.0,0.0,112.85,100,0,55.93
148,17.8,8.5,13.15,560.0,0.0,109.84,100,0,73.71
149,17.6,3.5,11.34,593.0,0.0,135.49,100,0,27.18
150,16.6,4.2,11.1,598.0,0.0,141.55,100,0,23.42
151,18.1,7.6,13.79,600.0,0.0,101.62,100,0,78.96
152,23.4,8.1,14.66,655.0,0.0,143.14,100,0,62.67
153,20.3,8.7,13.15,655.0,0.0,117.11,100,0,60.3
154,16.4,4.7,11.21,723.0,0.0,161.01,100,0,42.14
155,17.7,5.3,12.54,710.0,0.0,160.67,100,0,55.96
156,20.1,8.3,14.07,757.0,0.0,141.07,100,0,85.73
157,17.7,9.8,14.04,766.0,0.0,168.12,100,0,47.92
158,19.0,7.7,13.29,829.0,0.0,213.92,100,0,55.91
159,20.0,7.7,13.28,842.0,0.0,208.38,100,0,44.75
160,19.7,7.0,13.91,873.0,0.0,234.39,100,0,45.99
161,17.3,8.2,12.77,888.0,0.0,214.36,100,0,52.6
162,19.4,6.3,12.62,942.0,0.0,263.33,100,0,27.67
163,21.8,7.8,14.57,967.0,0.0,257.72,100,0,32.73
164,20.9,9.8,15.84,973.0,0.0,264.33,100,0,47.35
165,20.5,10.6,15.7,978.0,0.0,246.52,100,0,54.28
166,20.2,10.2,16.04,996.0,0.0,290.98,100,0,34.84
167,21.2,11.0,16.49,985.0,0.0,301.69,100,0,34.57
168,20.3,13.3,16.96,998.0,0.0,273.65,100,0,63.79
169,20.0,12.8,16.77,999.0,0.0,269.69,100,0,57.9
170,20.7,12.9,17.36,992.0,0.0,301.48,100,0,57.33
171,22.3,13.5,18.37,988.0,0.0,295.36,100,0,58.49
172,24.7,14.3,18.7,1004.0,0.0,314.76,100,0,32.84
173,27.5,14.7,20.36,995.0,0.0,325.17,100,0,17.9
174,24.9,14.6,20.76,997.0,0.0,324.13,100,0,19.29
175,25.4,16.8,21.44,998.0,0.0,320.98,100,0,24.24
176,25.6,18.0,21.6,962.0,0.0,303.38,100,0,31.0
177,28.0,18.3,21.91,950.0,0.0,297.43,100,0,32.7
178,27.7,16.9,22.59,976.0,0.0,314.83,100,0,10.75
179,27.2,15.7,21.95,977.0,0.0,303.11,100,0,26.29
180,27.6,18.2,22.89,936.0,0.0,297.05,100,0,29.18
181,28.1,16.7,22.46,959.0,0.0,292.34,100,0,24.62
182,29.7,16.1,22.15,944.0,0.0,297.38,99,0,11.8
183,25.7,17.6,21.64,933.0,0.0,264.49,100,0,28.35
184,35.0,19.1,26.14,901.0,0.0,271.71,93,0,8.65
185,28.1,16.2,20.79,902.0,0.0,234.26,100,0,30.53
186,24.0,15.3,19.59,825.0,0.0,207.9,100,0,44.14
187,24.2,14.5,19.61,810.0,0.0,222.92,100,0,39.44
188,26.8,15.5,20.99,762.0,0.0,208.57,100,0,28.39
189,26.7,13.2,19.42,731.0,0.0,189.31,100,0,32.39
190,27.4,12.0,19.07,684.0,0.0,168.89,100,0,36.46
191,26.0,13.0,18.89,684.0,0.0,169.78,100,0,42.8
192,21.7,9.6,15.81,656.0,0.0,165.49,100,0,15.25
193,24.8,8.1,16.05,667.0,0.0,173.96,100,0,22.83
194,22.6,6.6,14.09,656.0,0.0,162.02,100,0,13.83
195,23.0,4.7,14.24,645.0,0.0,151.89,100,0,40.61
196,22.8,9.3,16.41,592.0,0.0,127.59,100,0,56.97
197,23.5,7.0,14.37,587.0,0.0,142.89,100,0,26.73
198,23.7,7.8,14.17,611.0,0.0,131.93,100,0,48.85
199,23.1,7.2,14.14,572.0,0.0,134.64,100,0,41.74
200,18.4,7.6,13.33,556.0,0.0,113.45,100,0,65.99
201,21.7,6.7,13.53,590.0,0.0,139.7,100,0,51.2
202,22.3,5.7,14.46,615.0,0.0,154.17,100,0,6.09
203,19.7,5.5,12.38,625.0,0.0,149.8,100,0,18.65
204,24.0,7.8,14.23,663.0,0.0,150.96,100,0,49.23
205,20.7,5.2,11.94,662.0,0.0,152.97,100,0,46.86
206,20.4,8.6,13.91,682.0,0.0,144.38,100,0,71.58
207,20.4,8.7,13.36,740.0,0.0,140.41,100,0,75.88
208,23.5,8.9,15.14,783.0,0.0,211.12,100,0,22.03
209,29.5,9.7,15.51,793.0,0.0,204.47,100,0,39.34
210,19.6,6.2,12.1,854.0,0.0,208.45,100,0,36.42
211,16.7,7.9,12.55,856.0,0.0,169.26,100,0,69.89
212,21.9,8.0,14.69,891.0,0.0,265.72,100,0,9.99
213,20.3,11.8,15.21,885.0,0.0,196.48,100,0,72.89
214,22.9,7.8,14.06,958.0,0.0,276.2,100,0,22.99
215,23.7,9.9,16.38,955.0,0.0,287.15,100,0,45.14
216,19.8,9.8,14.8,976.0,0.0,252.46,100,0,49.07
217,18.5,11.2,15.18,969.0,0.0,232.11,100,0,61.76
218,20.2,11.0,15.9,968.0,0.0,239.42,100,0,67.24
219,28.8,12.2,18.36,992.0,0.0,288.21,100,0,46.78
220,22.8,12.4,16.58,994.0,0.0,261.85,100,0,51.98
221,26.2,13.7,18.41,1010.0,0.0,325.15,100,0,29.05
222,26.3,15.4,19.53,991.0,0.0,271.88,100,0,70.18
223,21.4,15.6,18.26,960.0,0.0,213.12,100,0,87.58
224,27.0,14.3,19.26,1013.0,0.0,322.1,100,0,35.98
225,26.9,15.2,19.54,1016.0,0.0,322.99,100,0,29.32
226,24.7,13.7,19.64,1000.0,0.0,327.61,100,0,25.26
227,25.3,15.6,19.89,1001.0,0.0,326.69,100,0,19.61
228,26.5,16.8,21.02,978.0,0.0,311.58,100,0,28.77
229,24.0,16.7,20.43,959.0,0.0,286.1,100,0,44.93
230,24.4,15.2,20.26,977.0,0.0,308.17,100,0,45.67
231,25.6,16.1,20.56,978.0,0.0,307.29,100,0,18.87
232,28.3,16.3,21.99,957.0,0.0,301.01,100,0,15.93
233,24.5,16.0,20.55,951.0,0.0,295.28,100,0,24.27
234,28.8,17.3,23.37,942.0,0.0,281.6,100,0,26.49
235,29.6,18.9,23.51,903.0,0.0,251.76,100,0,22.87
236,28.5,18.9,23.29,889.0,0.0,270.11,100,0,11.61
237,25.6,16.6,21.24,896.0,0.0,246.63,100,0,43.63
238,29.2,18.9,22.89,822.0,0.0,200.65,100,0,54.58
239,25.8,16.9,20.98,795.0,0.0,202.82,100,0,27.26
240,24.1,14.6,19.42,765.0,0.0,202.12,100,0,23.9
241,26.3,14.3,19.65,741.0,0.0,176.35,100,0,34.15
242,28.3,10.9,18.45,701.0,0.0,165.16,100,0,15.33
243,24.3,12.1,18.11,665.0,0.0,165.45,100,0,21.24
244,30.8,12.3,19.12,680.0,0.0,169.99,100,0,31.85
245,25.3,11.6,17.59,645.0,0.0,163.39,100,0,26.42
246,24.0,12.6,17.14,616.0,0.0,111.38,100,0,82.57
247,19.1,9.1,14.24,591.0,0.0,122.86,100,0,45.85
248,23.0,9.2,15.06,619.0,0.0,149.06,100,0,25.52
249,22.0,6.7,14.64,591.0,0.0,142.57,100,0,18.29
250,25.5,9.4,16.01,583.0,0.0,134.92,100,0,37.39
251,21.8,9.6,14.89,564.0,0.0,127.36,100,0,53.97
252,22.5,7.2,15.25,582.0,0.0,96.38,100,0,64.99
253,21.5,12.7,16.67,544.0,0.0,76.7,100,9,92.56
254,22.1,6.0,14.1,608.0,0.0,135.47,100,0,24.11
255,25.9,9.6,17.7,625.0,0.0,157.99,100,0,21.03
256,21.5,7.4,14.44,654.0,0.0,131.46,100,0,60.82
257,25.8,6.3,16.26,673.0,0.0,169.62,100,0,27.76
258,27.1,9.4,17.12,708.0,0.0,180.11,100,0,25.96
259,18.5,9.9,14.42,720.0,0.0,130.49,100,0,73.07
260,21.5,5.6,12.81,768.0,0.0,177.4,100,0,50.75
261,28.8,10.6,18.79,785.0,0.0,215.4,100,0,38.92
